Country Name,Country Code,Indicator Name,Indicator Code,1970,1980,1990,2000,2010,2016,2017
Late-demographic dividend,LTE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.8163523297,1.317544094,,
Late-demographic dividend,LTE,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,3000000,25670116.8,42984886,482612497.3,5489286783,11872295368,20641390529
Late-demographic dividend,LTE,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,10000000,197213742.3,365941686.2,5263087154,67698601809,123412538536,134588866181
Lithuania,LTU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,4.458263805,10.60837644,11.74856028,
Lithuania,LTU,High-technology exports (current US$),TX.VAL.TECH.CD,,,,101977906,1190412076,1809152266,
Lithuania,LTU,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,508.83827,541.49515,,
Lithuania,LTU,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,2230.68501,2753.58769,,
Lithuania,LTU,"Trademark applications, total",IP.TMK.TOTL,,,,6818,4180,3797,
Lithuania,LTU,"Trademark applications, direct resident",IP.TMK.RESD,,,,1514,1963,2390,
Lithuania,LTU,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,5304,2217,1407,
Lithuania,LTU,"Patent applications, residents",IP.PAT.RESD,,,,66,108,95,
Lithuania,LTU,"Patent applications, nonresidents",IP.PAT.NRES,,,,61,6,58,
Lithuania,LTU,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,2345.5,2181.2,
Lithuania,LTU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.5848,0.78348,,
Lithuania,LTU,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,25000,892006.9035,27821256.76,30895244.05
Lithuania,LTU,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,12270000,34810702.51,66912314.27,67703531.37
Luxembourg,LUX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,16.5583382,8.365462677,7.600724878,
Luxembourg,LUX,High-technology exports (current US$),TX.VAL.TECH.CD,,,,1076675387,918468404,774006008,
Luxembourg,LUX,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,3362.79778,,
Luxembourg,LUX,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,3773.38589,5144.98247,,
Luxembourg,LUX,"Trademark applications, total",IP.TMK.TOTL,1368,,,,,,
Luxembourg,LUX,"Trademark applications, direct resident",IP.TMK.RESD,164,,,,,,
Luxembourg,LUX,"Trademark applications, direct nonresident",IP.TMK.NRES,1204,,,,,,
Luxembourg,LUX,"Patent applications, residents",IP.PAT.RESD,141,97,41,85,79,143,
Luxembourg,LUX,"Patent applications, nonresidents",IP.PAT.NRES,2087,897,165,91,21,301,
Luxembourg,LUX,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,461.3,817.9,
Luxembourg,LUX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,1.59038,1.52737,,
Luxembourg,LUX,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,134119674.5,550641410.3,1967301799,2159424142
Luxembourg,LUX,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,121761843.8,736578782.5,3573428253,3966563165
Latvia,LVA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,3.95909267,7.644312054,12.50968749,
Latvia,LVA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,41474136,396246630,869327059,
Latvia,LVA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,267.76516,437.69035,,
Latvia,LVA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,1608.2777,1863.65204,,
Latvia,LVA,"Trademark applications, total",IP.TMK.TOTL,,,,6548,3414,2631,
Latvia,LVA,"Trademark applications, direct resident",IP.TMK.RESD,,,,995,1260,1182,
Latvia,LVA,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,5553,2154,1449,
Latvia,LVA,"Patent applications, residents",IP.PAT.RESD,,,,98,178,95,
Latvia,LVA,"Patent applications, nonresidents",IP.PAT.NRES,,,,81,7,18,
Latvia,LVA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,767.1,1256.8,
Latvia,LVA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.43598,0.61078,,
Latvia,LVA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,11966949,5504470.062,6757856.485
Latvia,LVA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,33044453.81,36447936.12,45308806.98
"Macao SAR, China",MAC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,1.554793936,0.8722446422,,,
"Macao SAR, China",MAC,High-technology exports (current US$),TX.VAL.TECH.CD,,,25870991,18387133,,,
"Macao SAR, China",MAC,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,585.456,,
"Macao SAR, China",MAC,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,654.21435,,
"Macao SAR, China",MAC,"Trademark applications, total",IP.TMK.TOTL,,,,2104,6754,11507,
"Macao SAR, China",MAC,"Trademark applications, direct resident",IP.TMK.RESD,,,,84,765,1684,
"Macao SAR, China",MAC,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,2020,5989,9823,
"Macao SAR, China",MAC,"Patent applications, residents",IP.PAT.RESD,,,,,4,,
"Macao SAR, China",MAC,"Patent applications, nonresidents",IP.PAT.NRES,,,,,58,51,
"Macao SAR, China",MAC,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,
"Macao SAR, China",MAC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.05034,,
"Macao SAR, China",MAC,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
"Macao SAR, China",MAC,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,182803223.3,173902316.8,
St. Martin (French part),MAF,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
St. Martin (French part),MAF,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
St. Martin (French part),MAF,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
St. Martin (French part),MAF,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
St. Martin (French part),MAF,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
St. Martin (French part),MAF,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
St. Martin (French part),MAF,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
St. Martin (French part),MAF,"Patent applications, residents",IP.PAT.RESD,,,,,,,
St. Martin (French part),MAF,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
St. Martin (French part),MAF,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,
St. Martin (French part),MAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
St. Martin (French part),MAF,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
St. Martin (French part),MAF,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Morocco,MAR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,11.28624441,7.692046008,3.671892927,
Morocco,MAR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,537369655,897323698,591547637,
Morocco,MAR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,52.8533,,
Morocco,MAR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,725.05884,,
Morocco,MAR,"Trademark applications, total",IP.TMK.TOTL,813,1030,5043,7316,10536,12771,
Morocco,MAR,"Trademark applications, direct resident",IP.TMK.RESD,350,574,1228,2553,5523,7216,
Morocco,MAR,"Trademark applications, direct nonresident",IP.TMK.NRES,463,456,3815,4763,5013,5555,
Morocco,MAR,"Patent applications, residents",IP.PAT.RESD,18,29,61,104,152,237,
Morocco,MAR,"Patent applications, nonresidents",IP.PAT.NRES,367,315,268,,882,1066,
Morocco,MAR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,1659.5,4062.5,
Morocco,MAR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.7142,,
Morocco,MAR,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,1270116.798,4246366.071,22248079.67,3846923.291,4632671.447,6101435.713
Morocco,MAR,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,36833387.15,59570449.74,19067093.66,30432451.13,104258156.7,132032392.7
Monaco,MCO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
Monaco,MCO,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
Monaco,MCO,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Monaco,MCO,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Monaco,MCO,"Trademark applications, total",IP.TMK.TOTL,342,208,5181,5521,2458,2959,
Monaco,MCO,"Trademark applications, direct resident",IP.TMK.RESD,184,51,199,380,1,384,
Monaco,MCO,"Trademark applications, direct nonresident",IP.TMK.NRES,158,157,4982,5141,2457,2575,
Monaco,MCO,"Patent applications, residents",IP.PAT.RESD,31,14,21,6,6,7,
Monaco,MCO,"Patent applications, nonresidents",IP.PAT.NRES,36,54,56,7,5,7,
Monaco,MCO,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,40.9,39.7,
Monaco,MCO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Monaco,MCO,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Monaco,MCO,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Moldova,MDA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,3.077984428,8.25988861,3.103244635,
Moldova,MDA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,4683067,17430573,13784218,
Moldova,MDA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,70.26593,,
Moldova,MDA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,663.24184,,
Moldova,MDA,"Trademark applications, total",IP.TMK.TOTL,,,,3565,5109,4291,
Moldova,MDA,"Trademark applications, direct resident",IP.TMK.RESD,,,,540,1401,1273,
Moldova,MDA,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,3025,3708,3018,
Moldova,MDA,"Patent applications, residents",IP.PAT.RESD,,,,240,139,91,
Moldova,MDA,"Patent applications, nonresidents",IP.PAT.NRES,,,,10,11,64,
Moldova,MDA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,172.3,295.4,
Moldova,MDA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.43987,,
Moldova,MDA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,690000,4860000,6240000,5690000
Moldova,MDA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,1820000,12750000,19070000,20330000
Madagascar,MDG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,8.068183947,0.5722684315,1.037518794,0.6478059903,
Madagascar,MDG,High-technology exports (current US$),TX.VAL.TECH.CD,,,3407052,2093220,4714064,4312296,
Madagascar,MDG,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,46.36448,15.46524,,
Madagascar,MDG,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,15.24312,52.13588,,
Madagascar,MDG,"Trademark applications, total",IP.TMK.TOTL,,,,635,1642,2139,
Madagascar,MDG,"Trademark applications, direct resident",IP.TMK.RESD,,,,227,610,860,
Madagascar,MDG,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,408,1032,1279,
Madagascar,MDG,"Patent applications, residents",IP.PAT.RESD,,,,7,9,6,
Madagascar,MDG,"Patent applications, nonresidents",IP.PAT.NRES,,,,48,34,30,
Madagascar,MDG,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,81.2,102.8,
Madagascar,MDG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.11973,0.11352,,
Madagascar,MDG,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,133855.6679,755081.5622,2957342.066,3121201.499,
Madagascar,MDG,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,133855.6679,10946466.17,26814639.39,8039022.438,
Maldives,MDV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,0.02530737921,
Maldives,MDV,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,120,
Maldives,MDV,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Maldives,MDV,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Maldives,MDV,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Maldives,MDV,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Maldives,MDV,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Maldives,MDV,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Maldives,MDV,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Maldives,MDV,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,2.8,4.9,
Maldives,MDV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Maldives,MDV,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,1600000,3705256.099,5583061.409,,
Maldives,MDV,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,2270000,,
Middle East & North Africa,MEA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,5.985932503,3.87857694,4.217355315,
Middle East & North Africa,MEA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,7404967390,12165410713,14047544110,
Middle East & North Africa,MEA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Middle East & North Africa,MEA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Middle East & North Africa,MEA,"Trademark applications, total",IP.TMK.TOTL,13026,14204,22851,71664,105598,164003,
Middle East & North Africa,MEA,"Trademark applications, direct resident",IP.TMK.RESD,4115,4292,,25998,54067,90301,
Middle East & North Africa,MEA,"Trademark applications, direct nonresident",IP.TMK.NRES,8911,9912,14842,35645,38034,66162,
Middle East & North Africa,MEA,"Patent applications, residents",IP.PAT.RESD,495,1007,1634,3150,13869,18859,
Middle East & North Africa,MEA,"Patent applications, nonresidents",IP.PAT.NRES,4607,4562,4674,7914,11263,12220,
Middle East & North Africa,MEA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,61153.54317,98012.05638,
Middle East & North Africa,MEA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.9271034849,,
Middle East & North Africa,MEA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,13270116.8,68470543.19,597504331,2109851436,1649536516,1643197797
Middle East & North Africa,MEA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,3000000,42699450.29,137684894,793500664.8,2848636263,2218264955,2320182549
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,8.429322322,22.45135077,16.93780936,15.28919922,
Mexico,MEX,High-technology exports (current US$),TX.VAL.TECH.CD,,,962212081,31174465509,37657285550,46809600476,
Mexico,MEX,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,91.64604,175.01559,,
Mexico,MEX,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,216.20761,324.54604,,
Mexico,MEX,"Trademark applications, total",IP.TMK.TOTL,9865,19341,25442,59721,94457,128902,
Mexico,MEX,"Trademark applications, direct resident",IP.TMK.RESD,5980,5803,15863,36698,68928,98739,
Mexico,MEX,"Trademark applications, direct nonresident",IP.TMK.NRES,3885,13538,9579,23023,25529,30163,
Mexico,MEX,"Patent applications, residents",IP.PAT.RESD,805,704,661,431,951,1310,
Mexico,MEX,"Patent applications, nonresidents",IP.PAT.NRES,7241,4768,4400,12630,13625,16103,
Mexico,MEX,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,11436.3,14529.4,
Mexico,MEX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.31721,0.53565,,
Mexico,MEX,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,21000000,73000000,43077000,8766910.254,6855287.937,6471444.889
Mexico,MEX,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,177000000,380000000,406846000,293690147.4,276717752.8,291515338.4
Marshall Islands,MHL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
Marshall Islands,MHL,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
Marshall Islands,MHL,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Marshall Islands,MHL,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Marshall Islands,MHL,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Marshall Islands,MHL,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Marshall Islands,MHL,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Marshall Islands,MHL,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Marshall Islands,MHL,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Marshall Islands,MHL,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,1.5,1.3,
Marshall Islands,MHL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Marshall Islands,MHL,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Marshall Islands,MHL,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Middle income,MIC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,19.87892787,17.15992343,18.19489666,
Middle income,MIC,High-technology exports (current US$),TX.VAL.TECH.CD,,,,188036843892,606792231175,,
Middle income,MIC,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Middle income,MIC,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,483.1480244,653.5777735,,
Middle income,MIC,"Trademark applications, total",IP.TMK.TOTL,,,347534,907285,2161626,1481102,
Middle income,MIC,"Trademark applications, direct resident",IP.TMK.RESD,,,240406,573948,1734821,,
Middle income,MIC,"Trademark applications, direct nonresident",IP.TMK.NRES,,,104888,324994,418311,417237,
Middle income,MIC,"Patent applications, residents",IP.PAT.RESD,,,15646,69264,365664,1288017,
Middle income,MIC,"Patent applications, nonresidents",IP.PAT.NRES,,,33290,106503,215539,269085,
Middle income,MIC,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,613660.8471,886566.5977,
Middle income,MIC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.6525446294,1.145577774,,
Middle income,MIC,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,7199998.322,64416887.15,233417376.1,695364813.7,2798235911,3860448559,8026876645
Middle income,MIC,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,56199981.54,658219873,1015773303,7260703744,37107076448,56181548269,63747296509
